arterycode,centreline_id,direction,sideofint,match_on_case,artery_type
11324,14025058,Northbound,N,6,2
11324,14025058,Southbound,N,6,2
11324,7553950,Westbound,E,6,2
11324,14025230,Westbound,W,6,2
11325,8491785,Eastbound,E,6,2
11325,7553950,Eastbound,W,6,2
11325,20053388,Northbound,N,6,2
11325,1146774,Northbound,S,6,2
11325,20053388,Southbound,N,6,2
11325,1146774,Southbound,S,6,2
11325,8491785,Westbound,E,6,2
11325,7553950,Westbound,W,6,2
11326,1142661,Eastbound,E,6,2
11326,1142662,Northbound,N,6,2
11326,1142977,Northbound,S,6,2
11326,1142662,Southbound,N,6,2
11326,1142977,Southbound,S,6,2
11326,1142661,Westbound,E,6,2
11327,8408424,Eastbound,E,6,2
11327,8416740,Eastbound,W,6,2
11327,1142977,Northbound,N,6,2
11327,1142977,Southbound,N,6,2
11327,8408424,Westbound,E,6,2
11327,8416740,Westbound,W,6,2
11329,1142661,Eastbound,W,6,2
11329,10598297,Northbound,N,6,2
11329,10598237,Northbound,S,6,2
11329,10598297,Southbound,N,6,2
11329,10598237,Southbound,S,6,2
11329,1142661,Westbound,W,6,2
11332,443947,Eastbound,E,6,2
11332,443964,Eastbound,W,6,2
11332,443948,Northbound,N,6,2
11332,443948,Southbound,N,6,2
11332,443947,Westbound,E,6,2
11332,443964,Westbound,W,6,2
11333,1144829,Eastbound,E,6,2
11333,8353837,Eastbound,W,6,2
11333,8353833,Northbound,N,6,2
11333,8353833,Southbound,N,6,2
11333,1144829,Westbound,E,6,2
11333,8353837,Westbound,W,6,2
11334,1144500,Eastbound,E,6,2
11334,1144529,Eastbound,W,6,2
11334,14673907,Northbound,N,6,2
11334,14673907,Southbound,N,6,2
11334,1144500,Westbound,E,6,2
11334,1144529,Westbound,W,6,2
11335,8771461,Eastbound,E,6,2
11335,8771432,Eastbound,W,6,2
11335,14661310,Northbound,S,6,2
11335,14661310,Southbound,S,6,2
11335,8771461,Westbound,E,6,2
11335,8771432,Westbound,W,6,2
11336,8754168,Eastbound,E,6,2
11336,4014925,Eastbound,W,6,2
11336,14036555,Northbound,S,6,2
11336,14036555,Southbound,S,6,2
11336,8754168,Westbound,E,6,2
11336,4014925,Westbound,W,6,2
11342,104598,Eastbound,E,6,2
11342,104630,Eastbound,W,6,2
11342,104599,Northbound,N,6,2
11342,104599,Southbound,N,6,2
11342,104598,Westbound,E,6,2
11342,104630,Westbound,W,6,2
11345,444999,Eastbound,E,6,2
11345,8609163,Eastbound,W,6,2
11345,14173158,Northbound,S,6,2
11345,14173158,Southbound,S,6,2
11345,444999,Westbound,E,6,2
11345,8609163,Westbound,W,6,2
11346,436503,Eastbound,E,6,2
11346,436568,Eastbound,W,6,2
11346,8141165,Northbound,N,6,2
11346,8141147,Northbound,S,6,2
11346,8141165,Southbound,N,6,2
11346,8141147,Southbound,S,6,2
11346,436503,Westbound,E,6,2
11346,436568,Westbound,W,6,2
11347,8345015,Eastbound,E,6,2
11347,30062719,Eastbound,W,6,2
11347,1138875,Northbound,N,6,2
11347,1138899,Northbound,S,6,2
11347,1138875,Southbound,N,6,2
11347,1138899,Southbound,S,6,2
11347,8345015,Westbound,E,6,2
11347,30062719,Westbound,W,6,2
11348,10558327,Eastbound,E,6,2
11348,10558220,Eastbound,W,6,2
11348,1140903,Northbound,S,6,2
11348,1140903,Southbound,S,6,2
11348,10558327,Westbound,E,6,2
11348,10558220,Westbound,W,6,2
11349,1140683,Northbound,S,1,1
11350,1140683,Southbound,S,1,1
11355,1139004,Northbound,S,1,1
11356,1139004,Southbound,N,1,1
11373,14011428,Southbound,S,1,1
11384,1142087,Northbound,S,1,1
11385,1142087,Southbound,S,1,1
11391,1144765,Eastbound,W,6,2
11391,10906585,Northbound,N,6,2
11391,9879849,Northbound,S,6,2
11391,10906585,Southbound,N,6,2
11391,9879849,Southbound,S,6,2
11391,1144765,Westbound,W,6,2
11394,297,Eastbound,W,6,2
11394,8676965,Northbound,N,6,2
11394,13497959,Northbound,S,6,2
11394,8676965,Southbound,N,6,2
11394,13497959,Southbound,S,6,2
11394,297,Westbound,W,6,2
11396,1141987,Eastbound,W,6,2
11396,4050631,Northbound,N,6,2
11396,4050631,Southbound,N,6,2
11396,1141987,Westbound,W,6,2
11398,8015836,Southbound,S,1,1
11400,8015590,Southbound,S,1,1
11408,1142911,Southbound,N,1,1
11410,11165604,Southbound,S,1,1
11411,1142943,Northbound,S,1,1
11412,1142943,Southbound,S,1,1
11413,20362227,Eastbound,E,6,2
11413,11186735,Eastbound,W,6,2
11413,11186740,Northbound,N,6,2
11413,12333658,Northbound,S,6,2
11413,11186740,Southbound,N,6,2
11413,12333658,Southbound,S,6,2
11413,20362227,Westbound,E,6,2
11413,11186735,Westbound,W,6,2
11415,1143756,Northbound,S,1,1
11416,1144111,Southbound,N,1,1
11419,1146396,Southbound,N,1,1
11420,7963393,Northbound,S,1,1
11421,7963393,Southbound,N,1,1
11422,14015022,Northbound,S,1,1
11423,14015022,Southbound,S,1,1
11424,2375497,Westbound,E,1,1
11425,2375497,Eastbound,W,1,1
11426,14023196,Westbound,W,1,1
11427,14023196,Eastbound,W,1,1
11428,7583073,Northbound,S,1,1
11429,7583073,Southbound,S,1,1
11430,1138345,Westbound,E,1,1
11431,1138345,Eastbound,E,1,1
11432,7368587,Eastbound,W,1,1
11433,7368587,Westbound,W,1,1
11434,7368295,Westbound,E,1,1
11435,7368295,Eastbound,E,1,1
11436,1885,Northbound,S,1,1
11437,1885,Southbound,S,1,1
11438,14043007,Westbound,E,1,1
11439,14043007,Eastbound,E,1,1
11440,2676198,Northbound,S,1,1
11441,2676198,Southbound,N,1,1
11442,1138175,Westbound,E,1,1
11443,1138175,Eastbound,W,1,1
11444,841,Westbound,E,1,1
11445,841,Eastbound,E,1,1
11446,970,Westbound,E,1,1
11447,970,Eastbound,E,1,1
11448,1780,Southbound,N,1,1
11449,1780,Northbound,N,1,1
11451,14021684,Northbound,S,1,1
11452,14045876,Northbound,S,1,1
11453,14045876,Southbound,S,1,1
11454,1146546,Westbound,E,1,1
11455,1146546,Eastbound,E,1,1
11457,7957238,Northbound,N,1,1
11458,7957238,Southbound,N,1,1
11459,10906499,Northbound,S,1,1
11460,10906499,Southbound,N,1,1
11461,7973763,Northbound,S,1,1
11462,7973763,Southbound,S,1,1
11463,1144881,Northbound,S,1,1
11464,1144881,Southbound,S,1,1
11465,3244642,Northbound,S,1,1
11466,3244642,Southbound,S,1,1
11467,905,Northbound,S,1,1
11468,1146497,Northbound,S,1,1
11469,1146497,Southbound,S,1,1
11470,883,Westbound,E,1,1
11471,883,Eastbound,E,1,1
11472,14675034,Northbound,S,4,1
11473,14675034,Southbound,S,4,1
11474,8354056,Northbound,S,1,1
11475,8354056,Southbound,S,1,1
11476,12448867,Westbound,E,1,1
11477,12448867,Eastbound,E,1,1
11478,14016444,Southbound,N,1,1
11479,14016444,Northbound,N,1,1
11480,1140655,Southbound,N,1,1
11481,1140655,Northbound,N,1,1
11482,14019735,Northbound,S,1,1
11484,10154911,Westbound,E,1,1
11485,10154911,Eastbound,E,1,1
11487,14019222,Southbound,N,1,1
11488,7791879,Westbound,E,1,1
11489,7791879,Eastbound,W,1,1
11490,445699,Westbound,E,1,1
11491,445699,Eastbound,W,1,1
11492,30071840,Westbound,W,1,1
11493,30071840,Eastbound,W,1,1
11494,1138093,Westbound,E,1,1
11495,1138093,Eastbound,W,1,1
11496,1067,Westbound,E,1,1
11497,1067,Eastbound,E,1,1
11498,1811,Westbound,E,1,1
11499,1811,Eastbound,E,1,1
11500,1146577,Northbound,S,1,1
11501,1146577,Southbound,N,1,1
11502,14043619,Northbound,N,12,1
11503,14043619,Southbound,N,12,1
11504,30089220,Northbound,S,2,1
11505,30089220,Southbound,S,2,1
11506,30089073,Northbound,S,2,1
11507,30089073,Southbound,S,2,1
11508,1146630,Northbound,S,1,1
11509,1146630,Southbound,S,1,1
11510,1146486,Northbound,S,1,1
11511,1146486,Southbound,S,1,1
11512,14043607,Westbound,E,1,1
11513,14043607,Eastbound,E,1,1
11514,10340313,Northbound,S,1,1
11515,10340313,Southbound,S,1,1
11516,7571477,Northbound,S,1,1
11517,7571477,Southbound,N,1,1
11518,20056811,Northbound,S,12,1
11519,20056811,Southbound,S,12,1
11520,1146210,Northbound,S,1,1
11521,1146210,Southbound,N,1,1
11522,1146079,Northbound,S,1,1
11523,1146079,Southbound,S,1,1
11524,10872416,Westbound,E,1,1
11525,10872416,Eastbound,E,1,1
11526,1146327,Northbound,S,1,1
11527,1146327,Southbound,N,1,1
11528,1146435,Northbound,S,1,1
11529,1146435,Southbound,S,1,1
11530,12491314,Northbound,N,1,1
11531,12491314,Southbound,N,1,1
11532,30007409,Northbound,S,2,1
11533,30007409,Southbound,S,2,1
11534,1145916,Northbound,N,1,1
11535,1145916,Southbound,N,1,1
11536,14012455,Westbound,E,1,1
11537,14012455,Eastbound,E,1,1
11538,1142997,Northbound,S,1,1
11539,1142997,Southbound,S,1,1
11540,7262833,Eastbound,E,6,2
11540,7262650,Eastbound,W,6,2
11540,910382,Northbound,S,6,2
11540,910382,Southbound,S,6,2
11540,7262833,Westbound,E,6,2
11540,7262650,Westbound,W,6,2
11543,14022601,Northbound,S,1,1
11544,14022601,Southbound,S,1,1
11545,10411166,Northbound,S,1,1
11546,10411166,Southbound,N,1,1
11549,14021216,Westbound,E,1,1
11550,14021216,Eastbound,W,1,1
11551,,Westbound,E,9,1
11552,,Eastbound,E,9,1
11553,1141623,Westbound,E,1,1
11554,1141623,Eastbound,W,1,1
11555,14013424,Westbound,W,1,1
11556,14013424,Eastbound,W,1,1
11557,908749,Eastbound,E,6,2
11557,6044958,Northbound,N,6,2
11557,6044957,Northbound,S,6,2
11557,6044958,Southbound,N,6,2
11557,6044957,Southbound,S,6,2
11557,908749,Westbound,E,6,2
11558,1138435,Northbound,S,1,1
11559,1138435,Southbound,S,1,1
11560,1140687,Northbound,S,1,1
11561,1140687,Southbound,N,1,1
11562,7792469,Eastbound,E,6,2
11562,909478,Eastbound,W,6,2
11562,30006876,Northbound,N,6,2
11562,909532,Northbound,S,6,2
11562,30006876,Southbound,N,6,2
11562,909532,Southbound,S,6,2
11562,7792469,Westbound,E,6,2
11562,909478,Westbound,W,6,2
11563,12102593,Eastbound,E,6,2
11563,109415,Eastbound,W,6,2
11563,109379,Northbound,N,6,2
11563,109379,Southbound,N,6,2
11563,12102593,Westbound,E,6,2
11563,109415,Westbound,W,6,2
11564,1141012,Northbound,N,1,1
11565,1141012,Southbound,N,1,1
11566,14021905,Northbound,S,1,1
11567,14021905,Southbound,S,1,1
11568,14022273,Northbound,S,1,1
11569,14022273,Southbound,S,1,1
11571,8679911,Westbound,E,1,1
11573,8879,Eastbound,E,8,2
11573,8879,Westbound,E,8,2
11574,1067,Eastbound,E,6,2
11574,14174224,Eastbound,W,6,2
11574,1068,Northbound,N,6,2
11574,10180646,Northbound,S,6,2
11574,1068,Southbound,N,6,2
11574,10180646,Southbound,S,6,2
11574,1067,Westbound,E,6,2
11574,14174224,Westbound,W,6,2
11575,10759390,Northbound,S,1,1
11576,10759390,Southbound,S,1,1
11577,20089869,Northbound,S,2,1
11578,20089869,Southbound,S,2,1
11579,14003552,Northbound,N,1,1
11582,8007492,Westbound,E,1,1
11583,30054751,Northbound,N,2,1
11585,14011443,Northbound,S,1,1
11587,30070330,Northbound,S,2,1
11588,30070330,Southbound,N,2,1
11589,14011465,Northbound,N,1,1
11590,14011465,Southbound,N,1,1
11591,1141324,Northbound,N,1,1
11592,1141324,Southbound,N,1,1
11593,1137880,Northbound,S,1,1
11594,1137880,Southbound,S,1,1
11595,7950472,Northbound,S,1,1
11596,7950472,Southbound,N,1,1
11597,11034939,Westbound,W,1,1
11598,11034939,Eastbound,W,1,1
11599,10411177,Northbound,S,1,1
11600,10411177,Southbound,N,1,1
11601,1137895,Northbound,N,1,1
11602,1137895,Southbound,N,1,1
11603,439358,Northbound,S,1,1
11604,438877,Northbound,S,1,1
11605,30074644,Northbound,S,2,1
11606,438310,Southbound,S,1,1
11607,14066597,Northbound,N,1,1
11608,14066597,Southbound,N,1,1
11611,14024804,Northbound,S,1,1
11612,30077954,Westbound,W,2,1
11613,30077954,Eastbound,W,2,1
11614,9246239,Northbound,N,1,1
11615,9246239,Southbound,N,1,1
11616,8491667,Northbound,N,1,1
11617,8491667,Southbound,N,1,1
11618,14014479,Westbound,E,1,1
11619,14014479,Eastbound,E,1,1
11621,14011331,Southbound,S,1,1
11622,14014486,Northbound,N,1,1
11623,14014457,Northbound,N,1,1
11624,14014457,Southbound,N,1,1
11625,14044782,Westbound,E,1,1
11626,14044782,Eastbound,E,1,1
11627,14044862,Westbound,E,1,1
11628,14044862,Eastbound,E,1,1
11629,1139712,Northbound,N,1,1
11630,1139712,Southbound,N,1,1
11631,7807172,Westbound,W,1,1
11632,7807172,Eastbound,W,1,1
11633,14022023,Northbound,N,1,1
11634,14022023,Southbound,N,1,1
11635,14024072,Westbound,E,1,1
11636,14024072,Eastbound,E,1,1
11637,7807233,Westbound,W,1,1
11638,7807233,Eastbound,W,1,1
11639,14016578,Northbound,N,1,1
11640,14016578,Southbound,N,1,1
11641,14022557,Northbound,S,1,1
11642,14022557,Southbound,N,1,1
11643,1140480,Westbound,W,1,1
11644,1140480,Eastbound,W,1,1
11645,14037200,Northbound,N,1,1
11646,14037200,Southbound,N,1,1
11647,14016960,Northbound,N,3,1
11648,14016960,Southbound,N,3,1
11649,7792835,Westbound,W,1,1
11650,7792835,Eastbound,W,1,1
11653,1138988,Northbound,S,1,1
11654,1138988,Southbound,N,1,1
11655,619,Northbound,S,1,1
11656,588,Eastbound,W,1,1
11658,14037209,Southbound,N,1,1
11659,3252682,Northbound,N,1,1
11660,8141182,Eastbound,E,6,2
11660,20050188,Eastbound,W,6,2
11660,445854,Northbound,N,6,2
11660,445854,Southbound,N,6,2
11660,8141182,Westbound,E,6,2
11660,20050188,Westbound,W,6,2
11661,,'','',9,2
11664,107478,Eastbound,E,6,2
11664,107506,Eastbound,W,6,2
11664,107479,Northbound,N,6,2
11664,107479,Southbound,N,6,2
11664,107478,Westbound,E,6,2
11664,107506,Westbound,W,6,2
11665,908346,Eastbound,E,6,2
11665,908379,Eastbound,W,6,2
11665,908347,Northbound,N,6,2
11665,9216960,Northbound,S,6,2
11665,908347,Southbound,N,6,2
11665,9216960,Southbound,S,6,2
11665,908346,Westbound,E,6,2
11665,908379,Westbound,W,6,2
11666,30021759,Eastbound,E,6,2
11666,11093309,Eastbound,W,6,2
11666,1145587,Northbound,N,6,2
11666,1145587,Southbound,N,6,2
11666,30021759,Westbound,E,6,2
11666,11093309,Westbound,W,6,2
11667,9941956,Eastbound,E,6,2
11667,914876,Eastbound,W,6,2
11667,30065107,Northbound,S,6,2
11667,30065107,Southbound,S,6,2
11667,9941956,Westbound,E,6,2
11667,914876,Westbound,W,6,2
11668,436819,Eastbound,E,6,2
11668,436861,Eastbound,W,6,2
11668,436820,Northbound,N,6,2
11668,436920,Northbound,S,6,2
11668,436820,Southbound,N,6,2
11668,436920,Southbound,S,6,2
11668,436819,Westbound,E,6,2
11668,436861,Westbound,W,6,2
11670,438811,Eastbound,E,6,2
11670,438852,Eastbound,W,6,2
11670,438812,Northbound,N,6,2
11670,438885,Northbound,S,6,2
11670,438812,Southbound,N,6,2
11670,438885,Southbound,S,6,2
11670,438811,Westbound,E,6,2
11670,438852,Westbound,W,6,2
11671,14022689,Eastbound,E,6,2
11671,3897681,Northbound,N,6,2
11671,10598297,Northbound,S,6,2
11671,3897681,Southbound,N,6,2
11671,10598297,Southbound,S,6,2
11671,14022689,Westbound,E,6,2
11673,1418,Eastbound,E,6,2
11673,1434,Eastbound,W,6,2
11673,20041730,Northbound,N,6,2
11673,20041730,Southbound,N,6,2
11673,1418,Westbound,E,6,2
11673,1434,Westbound,W,6,2
11674,7553731,Eastbound,E,6,2
11674,7553726,Northbound,N,6,2
11674,7553722,Northbound,S,6,2
11674,7553726,Southbound,N,6,2
11674,7553722,Southbound,S,6,2
11674,7553731,Westbound,E,6,2
11675,1145761,Eastbound,E,6,2
11675,10011044,Eastbound,W,6,2
11675,11063413,Northbound,N,6,2
11675,13969471,Northbound,S,6,2
11675,11063413,Southbound,N,6,2
11675,13969471,Southbound,S,6,2
11675,1145761,Westbound,E,6,2
11675,10011044,Westbound,W,6,2
11676,8353636,Eastbound,W,6,2
11676,14240235,Northbound,N,6,2
11676,14662717,Northbound,S,6,2
11676,14240235,Southbound,N,6,2
11676,14662717,Southbound,S,6,2
11676,8353636,Westbound,W,6,2
11677,8353636,Eastbound,E,6,2
11677,8353784,Eastbound,W,6,2
11677,1144859,Northbound,N,6,2
11677,1144859,Southbound,N,6,2
11677,8353636,Westbound,E,6,2
11677,8353784,Westbound,W,6,2
11678,14628841,Eastbound,E,6,2
11678,20149177,Eastbound,W,6,2
11678,14064697,Northbound,N,6,2
11678,439282,Northbound,S,6,2
11678,14064697,Southbound,N,6,2
11678,439282,Southbound,S,6,2
11678,14628841,Westbound,E,6,2
11678,20149177,Westbound,W,6,2
11680,3244866,Eastbound,E,6,2
11680,4173387,Eastbound,W,6,2
11680,6444770,Northbound,S,6,2
11680,6444770,Southbound,S,6,2
11680,3244866,Westbound,E,6,2
11680,4173387,Westbound,W,6,2
11682,8322777,Eastbound,W,6,2
11682,14662186,Northbound,N,6,2
11682,1137989,Northbound,S,6,2
11682,14662186,Southbound,N,6,2
11682,1137989,Southbound,S,6,2
11682,8322777,Westbound,W,6,2
11683,2375497,Eastbound,E,6,2
11683,1142425,Northbound,N,6,2
11683,30003559,Northbound,S,6,2
11683,1142425,Southbound,N,6,2
11683,30003559,Southbound,S,6,2
11683,2375497,Westbound,E,6,2
11685,11048105,Eastbound,E,6,2
11685,1663,Eastbound,W,6,2
11685,3202292,Northbound,N,6,2
11685,7570303,Northbound,S,6,2
11685,3202292,Southbound,N,6,2
11685,7570303,Southbound,S,6,2
11685,11048105,Westbound,E,6,2
11685,1663,Westbound,W,6,2
11686,1138630,Eastbound,E,6,2
11686,1138668,Eastbound,W,6,2
11686,1138655,Northbound,S,6,2
11686,1138655,Southbound,S,6,2
11686,1138630,Westbound,E,6,2
11686,1138668,Westbound,W,6,2
11687,7844,Eastbound,E,6,2
11687,20118112,Eastbound,W,6,2
11687,7845,Northbound,N,6,2
11687,8313116,Northbound,S,6,2
11687,7845,Southbound,N,6,2
11687,8313116,Southbound,S,6,2
11687,7844,Westbound,E,6,2
11687,20118112,Westbound,W,6,2
11688,132,Northbound,S,1,1
11689,132,Southbound,S,1,1
11693,14041831,Eastbound,E,6,2
11693,4845565,Eastbound,W,6,2
11693,7754192,Northbound,N,6,2
11693,20034583,Northbound,S,6,2
11693,7754192,Southbound,N,6,2
11693,20034583,Southbound,S,6,2
11693,14041831,Westbound,E,6,2
11693,4845565,Westbound,W,6,2
11694,103732,Eastbound,E,6,2
11694,103794,Eastbound,W,6,2
11694,6958248,Northbound,N,6,2
11694,103951,Northbound,S,6,2
11694,6958248,Southbound,N,6,2
11694,103951,Southbound,S,6,2
11694,103732,Westbound,E,6,2
11694,103794,Westbound,W,6,2
11695,1140948,Eastbound,E,6,2
11695,1141079,Eastbound,W,6,2
11695,1140949,Northbound,N,6,2
11695,1140949,Southbound,N,6,2
11695,1140948,Westbound,E,6,2
11695,1141079,Westbound,W,6,2
11696,1140949,Eastbound,E,6,2
11696,30074478,Northbound,N,6,2
11696,8571429,Northbound,S,6,2
11696,30074478,Southbound,N,6,2
11696,8571429,Southbound,S,6,2
11696,1140949,Westbound,E,6,2
11697,1140129,Eastbound,E,6,2
11697,13973586,Eastbound,W,6,2
11697,1140291,Northbound,S,6,2
11697,1140291,Southbound,S,6,2
11697,1140129,Westbound,E,6,2
11697,13973586,Westbound,W,6,2
11699,442552,Eastbound,E,6,2
11699,442626,Eastbound,W,6,2
11699,442732,Northbound,S,6,2
11699,442732,Southbound,S,6,2
11699,442552,Westbound,E,6,2
11699,442626,Westbound,W,6,2
11700,909096,Eastbound,E,6,2
11700,909112,Eastbound,W,6,2
11700,909097,Northbound,N,6,2
11700,909221,Northbound,S,6,2
11700,909097,Southbound,N,6,2
11700,909221,Southbound,S,6,2
11700,909096,Westbound,E,6,2
11700,909112,Westbound,W,6,2
11701,14673149,Eastbound,E,6,2
11701,1144943,Eastbound,W,6,2
11701,3333494,Northbound,N,6,2
11701,8353499,Northbound,S,6,2
11701,3333494,Southbound,N,6,2
11701,8353499,Southbound,S,6,2
11701,14673149,Westbound,E,6,2
11701,1144943,Westbound,W,6,2
11702,10222883,Eastbound,E,6,2
11702,7754446,Eastbound,W,6,2
11702,9090,Northbound,N,6,2
11702,9544337,Northbound,S,6,2
11702,9090,Southbound,N,6,2
11702,9544337,Southbound,S,6,2
11702,10222883,Westbound,E,6,2
11702,7754446,Westbound,W,6,2
11703,2735421,Eastbound,E,6,2
11703,14672829,Eastbound,W,6,2
11703,3897788,Northbound,N,6,2
11703,1142320,Northbound,S,6,2
11703,3897788,Southbound,N,6,2
11703,1142320,Southbound,S,6,2
11703,2735421,Westbound,E,6,2
11703,14672829,Westbound,W,6,2
11704,109258,Eastbound,E,6,2
11704,109267,Eastbound,W,6,2
11704,109334,Northbound,S,6,2
11704,109334,Southbound,S,6,2
11704,109258,Westbound,E,6,2
11704,109267,Westbound,W,6,2
11705,1146116,Westbound,E,1,1
11706,1146116,Eastbound,W,1,1
11707,107416,Eastbound,E,6,2
11707,107432,Eastbound,W,6,2
11707,107417,Northbound,N,6,2
11707,6341033,Northbound,S,6,2
11707,107417,Southbound,N,6,2
11707,6341033,Southbound,S,6,2
11707,107416,Westbound,E,6,2
11707,107432,Westbound,W,6,2
11715,7785209,Eastbound,E,6,2
11715,7777036,Eastbound,W,6,2
11715,30073966,Northbound,N,6,2
11715,30073966,Southbound,N,6,2
11715,7785209,Westbound,E,6,2
11715,7777036,Westbound,W,6,2
11716,14017445,Eastbound,E,6,2
11716,7985873,Northbound,N,6,2
11716,10757512,Northbound,S,6,2
11716,7985873,Southbound,N,6,2
11716,10757512,Southbound,S,6,2
11716,14017445,Westbound,E,6,2
11717,2676232,Eastbound,E,6,2
11717,2676219,Eastbound,W,6,2
11717,7583073,Northbound,N,6,2
11717,1146432,Northbound,S,6,2
11717,7583073,Southbound,N,6,2
11717,1146432,Southbound,S,6,2
11717,2676232,Westbound,E,6,2
11717,2676219,Westbound,W,6,2
11718,1142799,Eastbound,E,6,2
11718,1142836,Eastbound,W,6,2
11718,1142800,Northbound,N,6,2
11718,1143154,Northbound,S,6,2
11718,1142800,Southbound,N,6,2
11718,1143154,Southbound,S,6,2
11718,1142799,Westbound,E,6,2
11718,1142836,Westbound,W,6,2
11719,1144925,Eastbound,E,6,2
11719,7399038,Northbound,N,6,2
11719,7399580,Northbound,S,6,2
11719,7399038,Southbound,N,6,2
11719,7399580,Southbound,S,6,2
11719,1144925,Westbound,E,6,2
11720,7994229,Eastbound,W,6,2
11720,7992713,Northbound,N,6,2
11720,7523133,Northbound,S,6,2
11720,7992713,Southbound,N,6,2
11720,7523133,Southbound,S,6,2
11720,7994229,Westbound,W,6,2
11721,8246682,Eastbound,E,6,2
11721,14013865,Eastbound,W,6,2
11721,1144203,Northbound,N,6,2
11721,9086303,Northbound,S,6,2
11721,1144203,Southbound,N,6,2
11721,9086303,Southbound,S,6,2
11721,8246682,Westbound,E,6,2
11721,14013865,Westbound,W,6,2
11722,9694711,Eastbound,E,6,2
11722,9694792,Eastbound,W,6,2
11722,444940,Northbound,S,6,2
11722,444940,Southbound,S,6,2
11722,9694711,Westbound,E,6,2
11722,9694792,Westbound,W,6,2
11723,8990,Eastbound,E,6,2
11723,9002,Eastbound,W,6,2
11723,8991,Northbound,N,6,2
11723,9045,Northbound,S,6,2
11723,8991,Southbound,N,6,2
11723,9045,Southbound,S,6,2
11723,8990,Westbound,E,6,2
11723,9002,Westbound,W,6,2
11724,911833,Eastbound,E,6,2
11724,10144719,Northbound,N,6,2
11724,10144656,Northbound,S,6,2
11724,10144719,Southbound,N,6,2
11724,10144656,Southbound,S,6,2
11724,911833,Westbound,E,6,2
11725,9002,Eastbound,E,6,2
11725,9010,Eastbound,W,6,2
11725,9003,Northbound,N,6,2
11725,9060,Northbound,S,6,2
11725,9003,Southbound,N,6,2
11725,9060,Southbound,S,6,2
11725,9002,Westbound,E,6,2
11725,9010,Westbound,W,6,2
11726,4995903,Eastbound,E,6,2
11726,7553256,Eastbound,W,6,2
11726,104010,Northbound,N,6,2
11726,104320,Northbound,S,6,2
11726,104010,Southbound,N,6,2
11726,104320,Southbound,S,6,2
11726,4995903,Westbound,E,6,2
11726,7553256,Westbound,W,6,2
11727,2767753,Eastbound,E,6,2
11727,1137943,Eastbound,W,6,2
11727,30089126,Northbound,N,6,2
11727,8344600,Northbound,S,6,2
11727,30089126,Southbound,N,6,2
11727,8344600,Southbound,S,6,2
11727,2767753,Westbound,E,6,2
11727,1137943,Westbound,W,6,2
11729,9722507,Eastbound,E,6,2
11729,3216896,Northbound,N,6,2
11729,106535,Northbound,S,6,2
11729,3216896,Southbound,N,6,2
11729,106535,Southbound,S,6,2
11729,9722507,Westbound,E,6,2
11730,439628,Eastbound,E,6,2
11730,439660,Eastbound,W,6,2
11730,5070473,Northbound,S,6,2
11730,5070473,Southbound,S,6,2
11730,439628,Westbound,E,6,2
11730,439660,Westbound,W,6,2
11731,1139583,Eastbound,E,6,2
11731,1139606,Eastbound,W,6,2
